obs_wl_air(nm)	ritz_wl_air(nm)	intens	Aki(s^-1)	Acc	Type	
"417.39591"	"417.396099"	"11"	""			
"417.54821"	"417.54786"	"11"	""			
"417.61934"	"417.61944"	"29"	""			
"417.63356"	"417.633552"	"60"	""			
"417.68950"	"417.689743"	"22"	""			
"417.805969"	"417.805965"	"2400"	""			
"417.971483"	"417.971489"	"2400"	""			
"417.996004"	"417.995998"	"900"	""			
"418.05612"	"418.056109"	"28"	""			
"418.10411"	"418.103946"	"22"	""			
"418.10806"	"418.108095"	"23"	""			
"418.11648"	"418.116482"	"85"	""			
"418.13513"	"418.135311"	"26*"	""			
"418.215701"	"418.215707"	"210"	""			
"418.34141"	"418.34147"	"11"	""			
"418.35644"	"418.356446"	"150"	""			
"418.39466"	"418.394684"	"15"	""			
"418.42821"	"418.428221"	"45"	""			
"418.47111"	"418.471111"	"100"	""			
"418.50381"	"418.503787"	"35"	""			
"418.81054"	"418.810526"	"16"	""			
"418.81965"	"418.818831"	"22"	""			
"418.85782"	"418.857840"	"24"	""			
"419.05620"	"419.056202"	"25"	""			
"419.182689"	"419.182681"	"170"	""			
"419.19950"	"419.199617"	"11"	""			
"419.40825"	"419.408260"	"43"	""			
"419.55577"	"419.555777"	"150"	""			
"419.583252"	"419.583218"	"240"	""			
"419.59501"	"419.595020"	"110"	""			
"419.79394"	"419.793918"	"21"	""			
"419.90147"	"419.901468"	"82"	""			
"420.10050"	"420.100576"	"10"	""			
"420.16020"	"420.160831"	"85"	""			
"420.184662"	"420.184662"	"610"	""			
"420.57908"	"420.578931"	"27"	""			
"420.66560"	"420.665634"	"83"	""			
"420.79220"	"420.792183"	"10"	""			
"420.889058"	"420.889055"	"3200"	""			
"421.04001"	"421.04050"	"10"	""			
"421.15152"	"421.151524"	"76"	""			
"421.18833"	"421.188352"	"40"	""			
"421.24521"	"421.24523"	"20"	""			
"421.37950"	"421.379309"	"12"	""			
"421.39953"	"421.399524"	"39"	""			
"421.40730"	"421.407583"	"10"	""			
"421.42270"	"421.423205"	"10"	""			
"421.45375"	"421.453745"	"30"	""			
"421.46273"	"421.462601"	"19"	""			
"421.60352"	"421.603416"	"37"	""			
"421.722527"	"421.722520"	"290"	""			
"421.77577"	"421.775915"	"25"	""			
"421.81863"	"421.818566"	"110"	""			
"421.82277"	"421.822714"	"25"	""			
"421.854200"	"421.854188"	"260"	""			
"421.86361"	"421.864083"	"20"	""			
"421.88200"	"421.882373"	"10"	""			
"421.93832"	"421.938403"	"38"	""			
"421.94140"	"421.941705"	"20"	""			
"421.96806"	"421.968062"	"16"	""			
"422.21851"	"422.218512"	"20"	""			
"422.25790"	"422.258183"	"30"	""			
"422.27521"	"422.275193"	"31"	""			
"422.41422"	"422.414240"	"20"	""			
"422.424126"	"422.424130"	"440"	""			
"422.46150"	"422.461498"	"120"	""			
"422.5803"	"422.58009"	"49"	""			
"422.672670"	"422.672546"	"42000bl"	""			
"422.76542"	"422.765386"	"27"	""			
"422.76746"	"422.767420"	"31"	""			
"422.87013"	"422.870113"	"120"	""			
"422.89887"	"422.898866"	"40"	""			
"422.945460"	"422.945467"	"370"	""			
"423.1174"	"423.117449"	"29"	""			
"423.17940"	"423.179305"	"19"	""			
"423.1983"	"423.198122"	"29"	""			
"423.2525"	"423.252301"	"29"	""			
"423.32873"	"423.328737"	"150"	""			
"423.3511"	"423.351063"	"19"	""			
"423.4083"	"423.408171"	"9"	""			
"423.43030"	"423.430267"	"47"	""			
"423.4375"	"423.437831"	"29"	""			
"423.49838"	"423.498442"	"150*"	""			
"423.5849"	"423.585223"	"10"	""			
"423.6390"	"423.638566"	"80"	""			
"423.6915"	"423.691445"	"20"	""			
"423.71115"	"423.711185"	"36"	""			
"423.7657"	"423.76556"	"10"	""			
"423.7685"	"423.768769"	"20"	""			
"423.8884"	"423.888431"	"9"	""			
"423.89790"	"423.897922"	"30"	""			
"423.9030"	"423.902950"	"19"	""			
"423.9673"	"423.967808"	"49"	""			
"424.059467"	"424.059479"	"290"	""			
"424.0676"	"424.068194"	"39"	""			
"424.1865"	"424.186836"	"19"	""			
"424.23392"	"424.233903"	"36"	""			
"424.27197"	"424.271974"	"130"	""			
"424.3375"	"424.337461"	"19"	""			
"424.3674"	"424.36767"	"9"	""			
"424.39240"	"424.392409"	"190"	""			
"424.46820"	"424.468103"	"17"	""			
"424.48240"	"424.48236"	"11"	""			
"424.54612"	"424.546170"	"58"	""			
"424.59751"	"424.596652"	"17"	""			
"424.6363"	"424.636404"	"29"	""			
"424.66879"	"424.668608"	"19"	""			
"424.759875"	"424.759882"	"440"	""			
"424.798854"	"424.798916"	"690"	""			
"424.967906"	"424.967911"	"220"	""			
"424.9969"	"424.996913"	"29"	""			
"425.0014"	"425.001343"	"9"	""			
"425.034311"	"425.034213"	"1300bl"	""			
"425.15927"	"425.159309"	"11"	""			
"425.1781"	"425.178087"	"9"	""			
"425.1958"	"425.195951"	"9"	""			
"425.2876"	"425.287326"	"9"	""			
"425.3017"	"425.301351"	"9"	""			
"425.3239"	"425.323920"	"19"	""			
"425.3259"	"425.326091"	"29"	""			
"425.38674"	"425.386726"	"140"	""			
"425.3975"	"425.397609"	"19"	""			
"425.40179"	"425.401785"	"26"	""			
"425.4169"	"425.41691"	"9"	""			
"425.44532"	"425.445311"	"110"	""			
"425.4739"	"425.473703"	"9"	""			
"425.53812"	"425.538207"	"20*"	""			
"425.609588"	"425.609589"	"420"	""			
"425.8466"	"425.846656"	"28"	""			
"425.8828"	"425.882821"	"19"	""			
"425.9857"	"425.985695"	"28"	""			
"426.0936"	"426.093447"	"38"	""			
"426.12753"	"426.127532"	"190"	""			
"426.27392"	"426.273906"	"29"	""			
"426.335607"	"426.335605"	"350"	""			
"426.37719"	"426.377130"	"19"	""			
"426.41064"	"426.410655"	"98"	""			
"426.43792"	"426.437753"	"47"	""			
"426.49451"	"426.494528"	"22"	""			
"426.50361"	"426.50354"	"15"	""			
"426.54900"	"426.548983"	"53"	""			
"426.5661"	"426.566291"	"9"	""			
"426.6823"	"426.682419"	"9"	""			
"426.75191"	"426.751916"	"130"	""			
"426.77175"	"426.771760"	"21"	""			
"426.86088"	"426.86031"	"31"	""			
"427.03290"	"427.032908"	"170"	""			
"427.0911"	"427.091537"	"9"	""			
"427.10824"	"427.108198"	"61"	""			
"427.11048"	"427.110483"	"180"	""			
"427.1240"	"427.12409"	"27"	""			
"427.15500"	"427.154982"	"20"	""			
"427.1913"	"427.191678"	"27"	""			
"427.335735"	"427.335741"	"2200"	""			
"427.40249"	"427.402474"	"380"	""			
"427.43201"	"427.431995"	"110"	""			
"427.5203"	"427.520425"	"18"	""			
"427.5240"	"427.524067"	"18"	""			
"427.5439"	"427.543797"	"27"	""			
"427.5612"	"427.56171"	"8"	""			
"427.65557"	"427.655840"	"27"	""			
"427.680724"	"427.680715"	"970"	""			
"427.69107"	"427.691096"	"22"	""			
"427.696545"	"427.696551"	"220*"	""			
"427.696545"	"427.696581"	"220*"	""			
"427.69862"	"427.698783"	"27"	""			
"427.70408"	"427.704083"	"110"	""			
"427.731385"	"427.731385"	"6000"	""			
"427.8110"	"427.810345"	"9"	""			
"427.85106"	"427.851083"	"16"	""			
"428.02220"	"428.022208"	"24"	""			
"428.02553"	"428.025542"	"20"	""			
"428.106775"	"428.106776"	"1200"	""			
"428.141444"	"428.141447"	"770"	""			
"428.15506"	"428.15591"	"10"	""			
"428.1758"	"428.175711"	"18"	""			
"428.204125"	"428.204125"	"4500"	""			
"428.21571"	"428.216463"	"26"	""			
"428.23695"	"428.236796"	"45"	""			
"428.351836"	"428.351831"	"680"	""			
"428.39005"	"428.389362"	"11"	""			
"428.4181"	"428.418241"	"26"	""			
"428.4215"	"428.421490"	"17"	""			
"428.4431"	"428.443057"	"26"	""			
"428.45130"	"428.451287"	"19"	""			
"428.49281"	"428.492775"	"16"	""			
"428.497486"	"428.497489"	"210"	""			
"428.51823"	"428.518213"	"110"	""			
"428.54547"	"428.545474"	"23"	""			
"428.61821"	"428.618241"	"80"	""			
"428.67006"	"428.670030"	"38"	""			
"428.76849"	"428.768504"	"18"	""			
"428.80469"	"428.804697"	"150"	""			
"429.0829"	"429.082299"	"8"	""			
"429.13852"	"429.138518"	"40"	""			
"429.25165"	"429.251629"	"58"	""			
"429.3089"	"429.309153"	"8"	""			
"429.3218"	"429.321789"	"8"	""			
"429.50362"	"429.503613"	"110"	""			
"429.51280"	"429.512780"	"94"	""			
"429.65753"	"429.657578"	"17"	""			
"429.73702"	"429.737168"	"85"	""			
"429.8283"	"429.827583"	"8"	""			
"429.88275"	"429.882759"	"100"	""			
"429.88707"	"429.887019"	"19"	""			
"429.88925"	"429.889280"	"67"	""			
"429.9435"	"429.943781"	"26"	""			
"430.0135"	"430.013864"	"17"	""			
"430.0700"	"430.070385"	"17"	""			
"430.07966"	"430.079645"	"45"	""			
"430.12858"	"430.128618"	"15"	""			
"430.2109"	"430.211391"	"17"	""			
"430.2929"	"430.29387"	"7"	""			
"430.4070"	"430.407164"	"17"	""			
"430.53351"	"430.533039"	"21"	""			
"430.6159"	"430.615858"	"9"	""			
"430.6365"	"430.637210"	"1800"	""			
"430.79572"	"430.79586"	"16"	""			
"430.82586"	"430.825861"	"46"	""			
"430.9215"	"430.921969"	"8"	""			
"430.999259"	"430.999252"	"1100"	""			
"431.01827"	"431.018228"	"49"	""			
"431.0550"	"431.055374"	"8"	""			
"431.0644"	"431.064927"	"17"	""			
"431.2156"	"431.216093"	"26"	""			
"431.330841"	"431.330846"	"220"	""			
"431.35133"	"431.351196"	"13"	""			
"431.38642"	"431.38572"	"35"	""			
"431.40110"	"431.401098"	"120"	""			
"431.55830"	"431.558275"	"16"	""			
"431.57097"	"431.570948"	"51"	""			
"431.59484"	"431.594855"	"84"	""			
"431.72266"	"431.722662"	"19"	""			
"431.7670"	"431.767209"	"17"	""			
"431.7756"	"431.775823"	"17"	""			
"431.82938"	"431.829355"	"190"	""			
"431.841578"	"431.841578"	"1800"	""			
"431.8959"	"431.896358"	"17"	""			
"431.90973"	"431.909733"	"120"	""			
"432.012633"	"432.012636"	"1400"	""			
"432.04511"	"432.045128"	"73"	""			
"432.059378"	"432.059366"	"310"	""			
"432.06602"	"432.066047"	"23"	""			
"432.10185"	"432.101845"	"64"	""			
"432.2001"	"432.199984"	"26"	""			
"432.2386"	"432.238080"	"17"	""			
"432.27404"	"432.273822"	"34"	""			
"432.30449"	"432.304360"	"13"	""			
"432.3165"	"432.316371"	"8"	""			
"432.4442"	"432.444862"	"34"	""			
"432.49634"	"432.495804"	"15"	""			
"432.5189"	"432.518851"	"17"	""			
"432.5663"	"432.566165"	"17"	""			
"432.5920"	"432.591393"	"17"	""			
"432.6179"	"432.617920"	"25"	""			
"432.6341"	"432.634410"	"16"	""			
"432.65829"	"432.658009"	"10"	""			
"432.70932"	"432.709316"	"180"	""			
"432.723113"	"432.723138"	"250"	""			
"432.74494"	"432.744931"	"19"	""			
"432.75461"	"432.754567"	"16"	""			
"432.82849"	"432.828698"	"13"	""			
"432.86878"	"432.868811"	"110"	""			
"432.9107"	"432.910129"	"82"	""			
"432.949125"	"432.949119"	"280"	""			
"432.99108"	"432.99049"	"10"	""			
"433.0351"	"433.035105"	"16"	""			
"433.19247"	"433.192469"	"160"	""			
"433.39369"	"433.393667"	"90"	""			
"433.4254"	"433.42578"	"40"	""			
"433.4316"	"433.431909"	"40"	""			
"433.47451"	"433.475333"	"12"	""			
"433.53129"	"433.531278"	"79"	""			
"433.567835"	"433.567833"	"290"	""			
"433.570922"	"433.570879"	"310"	""			
"433.580178"	"433.580252"	"240"	""			
"433.64975"	"433.649759"	"31"	""			
"433.738297"	"433.738280"	"220"	""			
"433.78636"	"433.786426"	"16"	""			
"433.8383"	"433.838458"	"31"	""			
"433.9650"	"433.964515"	"31"	""			
"434.10239"	"434.102383"	"88"	""			
"434.1992"	"434.199419"	"7"	""			
"434.225455"	"434.225486"	"210"	""			
"434.22728"	"434.227242"	"67"	""			
"434.3238"	"434.323528"	"79"	""			
"434.36035"	"434.360302"	"120"	""			
"434.395142"	"434.395144"	"720"	""			
"434.432657"	"434.432651"	"1600"	""			
"434.4984"	"434.497976"	"24"	""			
"434.50579"	"434.505848"	"33"	""			
"434.62652"	"434.626510"	"15"	""			
"434.7092"	"434.709500"	"8"	""			
"434.71928"	"434.719275"	"64"	""			
"434.72461"	"434.724618"	"83"	""			
"434.7430"	"434.74322"	"8"	""			
"434.8236"	"434.824062"	"40"	""			
"434.83169"	"434.831653"	"27"	""			
"434.8713"	"434.871713"	"24"	""			
"434.8943"	"434.894850"	"32"	""			
"435.0572"	"435.057380"	"32"	""			
"435.08293"	"435.082899"	"32"	""			
"435.1073"	"435.107303"	"24"	""			
"435.15242"	"435.152433"	"42"	""			
"435.21863"	"435.218645"	"18"	""			
"435.26799"	"435.268001"	"150"	""			
"435.28201"	"435.282014"	"110"	""			
"435.34006"	"435.340080"	"200"	""			
"435.50837"	"435.508211"	"19"	""			
"435.532044"	"435.532053"	"380"	""			
"435.5911"	"435.591322"	"16"	""			
"435.7074"	"435.707524"	"33"	""			
"435.761317"	"435.761323"	"420"	""			
"435.85349"	"435.853420"	"28"	""			
"435.85551"	"435.855511"	"87"	""			
"435.86686"	"435.866855"	"15"	""			
"435.88190"	"435.881849"	"22"	""			
"435.91286"	"435.912860"	"17"	""			
"435.92856"	"435.92777"	"31"	""			
"435.9804"	"435.98047"	"8"	""			
"436.130704"	"436.130827"	"230bl"	""			
"436.17944"	"436.179440"	"48"	""			
"436.23621"	"436.236215"	"19"	""			
"436.4187"	"436.419254"	"17"	""			
"436.49436"	"436.493664"	"12"	""			
"436.8314"	"436.831241"	"8"	""			
"436.8706"	"436.870573"	"17"	""			
"436.9061"	"436.906756"	"44"	""			
"436.93182"	"436.931793"	"180"	""			
"437.0773"	"437.076973"	"36"	""			
"437.1767"	"437.176887"	"36"	""			
"437.20953"	"437.20965"	"160"	""			
"437.2814"	"437.281237"	"18"	""			
"437.390332"	"437.390337"	"320"	""			
"437.478509"	"437.478504"	"1400"	""			
"437.50321"	"437.503236"	"56"	""			
"437.50882"	"437.50890"	"91"	""			
"437.55894"	"437.558908"	"49"	""			
"437.64297"	"437.642434"	"7"	""			
"437.7261"	"437.726070"	"27"	""			
"437.73147"	"437.731483"	"64"	""			
"437.88372"	"437.883722"	"20"	""			
"437.8957"	"437.895855"	"27"	""			
"437.9587"	"437.959003"	"27"	""			
"437.99409"	"437.994075"	"36"	""			
"438.0144"	"438.014573"	"18"	""			
"438.140174"	"438.140170"	"980"	""			
"438.186008"	"438.186008"	"5000"	""			
"438.2007"	"438.200861"	"18"	""			
"438.34483"	"438.34529"	"17"	""			
"438.3933"	"438.39292"	"9"	""			
"438.4019"	"438.402416"	"46"	""			
"438.6107"	"438.61062"	"18"	""			
"438.71071"	"438.710725"	"43"	""			
"438.7479"	"438.747902"	"28"	""			
"438.84006"	"438.84001"	"18"	""			
"438.9438"	"438.94457"	"9"	""			
"439.0409"	"439.041348"	"18"	""			
"439.0580"	"439.05730"	"9"	""			
"439.111045"	"439.111046"	"6100"	""			
"439.11601"	"439.115963"	"92"	""			
"439.2611"	"439.261017"	"9"	""			
"439.30532"	"439.305225"	"63"	""			
"439.48945"	"439.489455"	"230"	""			
"439.647831"	"439.647840"	"370"	""			
"439.71215"	"439.71199"	"25*"	""			
"439.7260"	"439.726000"	"9"	""			
"439.7752"	"439.774414"	"18"	""			
"439.791491"	"439.791490"	"620"	""			
"439.8020"	"439.80200"	"9"	""			
"439.8837"	"439.883470"	"9"	""			
"439.90939"	"439.909395"	"150"	""			
"440.03862"	"440.038613"	"140"	""			
"440.0646"	"440.064918"	"9"	""			
"440.1050"	"440.104918"	"9"	""			
"440.12071"	"440.120721"	"25"	""			
"440.16616"	"440.166033"	"48"	""			
"440.19897"	"440.198977"	"28"	""			
"440.27341"	"440.273402"	"20"	""			
"440.4917"	"440.491602"	"19"	""			
"440.5724"	"440.572183"	"9"	""			
"440.6329"	"440.632761"	"9"	""			
"440.64267"	"440.642611"	"15"	""			
"440.6785"	"440.678130"	"19"	""			
"440.6997"	"440.699880"	"9"	""			
"440.7510"	"440.750702"	"9"	""			
"440.90088"	"440.900868"	"45"	""			
"441.04084"	"441.040850"	"37"	""			
"441.04877"	"441.048775"	"67"	""			
"441.16387"	"441.163837"	"15"	""			
"441.252996"	"441.252979"	"280"	""			
"441.273922"	"441.273927"	"1300"	""			
"441.27991"	"441.279892"	"58"	""			
"441.289294"	"441.289289"	"620"	""			
"441.33745"	"441.337446"	"49"	""			
"441.46238"	"441.462279"	"44"	""			
"441.4853"	"441.485140"	"9"	""			
"441.5592"	"441.558998"	"29"	""			
"441.623700"	"441.623690"	"460"	""			
"441.70325"	"441.703064"	"13"	""			
"441.86617"	"441.866185"	"48"	""			
"441.90055"	"441.900552"	"39"	""			
"441.93173"	"441.931828"	"12"	""			
"442.0737"	"442.072948"	"50"	""			
"442.1664"	"442.167199"	"10"	""			
"442.18312"	"442.183175"	"28"	""			
"442.27828"	"442.278277"	"150"	""			
"442.39007"	"442.390033"	"80"	""			
"442.3933"	"442.393892"	"250"	""			
"442.51158"	"442.511403"	"49"	""			
"442.59843"	"442.598420"	"68"	""			
"442.6050"	"442.60503"	"10"	""			
"442.76544"	"442.765437"	"99"	""			
"442.7786"	"442.778663"	"40"	""			
"442.92568"	"442.925659"	"86"	""			
"442.95898"	"442.958985"	"40"	""			
"443.1628"	"443.163248"	"10"	""			
"443.2420"	"443.242039"	"20"	""			
"443.296283"	"443.296274"	"1700"	""			
"443.30134"	"443.301387"	"32"	""			
"443.3723"	"443.372260"	"20"	""			
"443.40575"	"443.405671"	"23"	""			
"443.43320"	"443.433220"	"23"	""			
"443.4516"	"443.451372"	"10"	""			
"443.48266"	"443.482650"	"74"	""			
"443.58977"	"443.58965"	"14"	""			
"443.60484"	"443.604833"	"160"	""			
"443.61425"	"443.614573"	"19"	""			
"443.628438"	"443.628440"	"240"	""			
"443.6375"	"443.637476"	"10"	""			
"443.65511"	"443.655115"	"150"	""			
"443.7722"	"443.772403"	"210"	""			
"443.90723"	"443.907139"	"16"	""			
"443.912365"	"443.912361"	"590"	""			
"444.057368"	"444.057364"	"710"	""			
"444.086588"	"444.086601"	"800"	""			
"444.1905"	"444.190116"	"20"	""			
"444.2370"	"444.236820"	"10"	""			
"444.308633"	"444.308640"	"290"	""			
"444.49823"	"444.498231"	"66"	""			
"444.7787"	"444.77912"	"83"	""			
"444.783461"	"444.783468"	"630"	""			
"444.8133"	"444.812879"	"10"	""			
"444.85541"	"444.855410"	"170"	""			
"445.10493"	"445.104925"	"33"	""			
"445.2791"	"445.279054"	"10"	""			
"445.32888"	"445.328792"	"11"	""			
"445.45133"	"445.451315"	"140"	""			
"445.50448"	"445.504458"	"34"	""			
"445.5294"	"445.528857"	"52"	""			
"445.5424"	"445.542622"	"21"	""			
"445.5576"	"445.558095"	"31"	""			
"445.57131"	"445.571336"	"39"	""			
"445.67080"	"445.670810"	"170"	""			
"445.70785"	"445.708180"	"10"	""			
"445.74418"	"445.744326"	"10"	""			
"445.75264"	"445.752430"	"11"	""			
"446.10629"	"446.106295"	"92"	""			
"446.11247"	"446.112426"	"150*"	""			
"446.17016"	"446.170018"	"63"	""			
"446.3080"	"446.308223"	"10"	""			
"446.31870"	"446.318690"	"28"	""			
"446.534060"	"446.534066"	"1300"	""			
"446.58301"	"446.582889"	"9"	""			
"446.5931"	"446.592834"	"21"	""			
"446.97533"	"446.975356"	"23"	""			
"447.00047"	"447.000483"	"14"	""			
"447.17554"	"447.175510"	"17"	""			
"447.17720"	"447.177181"	"25"	""			
"447.19764"	"447.197600"	"110"	""			
"447.2105"	"447.210289"	"10"	""			
"447.22765"	"447.227688"	"160"	""			
"447.28462"	"447.28470"	"190*"	""			
"447.40730"	"447.407297"	"220"	""			
"447.74676"	"447.74729"	"16"	""			
"447.91576"	"447.915765"	"72"	""			
"448.08142"	"448.081415"	"390"	""			
"448.0909"	"448.091309"	"21"	""			
"448.11772"	"448.117747"	"25"	""			
"448.16394"	"448.163951"	"74"	""			
"448.41038"	"448.410432"	"24"	""			
"448.4235"	"448.42343"	"21"	""			
"448.42908"	"448.429077"	"53"	""			
"448.57950"	"448.579500"	"120"	""			
"448.66285"	"448.662845"	"200"	""			
"448.749546"	"448.749544"	"920"	""			
"448.86195"	"448.862000"	"31"	""			
"448.86630"	"448.866358"	"180"	""			
"448.868092"	"448.868083"	"970"	""			
"448.95205"	"448.952083"	"51"	""			
"448.9611"	"448.96072"	"21"	""			
"449.01958"	"449.019583"	"47"	""			
"449.03518"	"449.035182"	"18"	""			
"449.13752"	"449.137576"	"16"	""			
"449.17039"	"449.170415"	"18"	""			
"449.1773"	"449.177583"	"5"	""			
"449.18791"	"449.187764"	"32"	""			
"449.22336"	"449.223349"	"140"	""			
"449.3651"	"449.364609"	"10"	""			
"449.40731"	"449.407345"	"35"	""			
"449.49616"	"449.496156"	"75"	""			
"449.52378"	"449.523754"	"51"	""			
"449.54879"	"449.548804"	"47"	""			
"449.63155"	"449.631594"	"110"	""			
"449.81035"	"449.810411"	"21"	""			
"450.6071"	"450.607646"	"22"	""			
"450.74988"	"450.75089"	"13"	""			
"450.81631"	"450.816362"	"96"	""			
"450.86392"	"450.863923"	"19"	""			
"450.8841"	"450.883909"	"11"	""			
"450.95786"	"450.957809"	"18"	""			
"451.052585"	"451.052579"	"1200"	""			
"451.09446"	"451.094454"	"23"	""			
"451.248313"	"451.248319"	"250"	""			
"451.28302"	"451.28312"	"17"	""			
"451.70351"	"451.703525"	"59*"	""			
"451.70351"	"451.703551"	"59*"	""			
"451.86373"	"451.863759"	"52"	""			
"451.9621"	"451.962140"	"11"	""			
"451.97334"	"451.973323"	"65"	""			
"451.97867"	"451.978614"	"24*"	""			
"451.97867"	"451.97887"	"24*"	""			
"452.0034"	"452.003685"	"34"	""			
"452.09458"	"452.094630"	"19"	""			
"452.27537"	"452.275456"	"30"	""			
"452.27837"	"452.278345"	"35"	""			
"452.4432"	"452.442446"	"11"	""			
"452.4560"	"452.455566"	"11"	""			
"452.483784"	"452.483790"	"260"	""			
"452.50901"	"452.509005"	"230"	""			
"452.60286"	"452.602855"	"55"	""			
"452.74434"	"452.743422"	"12"	""			
"452.77086"	"452.770788"	"57"	""			
"452.84097"	"452.840943"	"50"	""			
"452.89740"	"452.897404"	"51"	""			
"452.9067"	"452.906353"	"6"	""			
"452.9376"	"452.937237"	"23"	""			
"452.94842"	"452.948419"	"110"	""			
"453.0656"	"453.065717"	"11"	""			
"453.11944"	"453.119418"	"33"	""			
"453.16113"	"453.161139"	"19"	""			
"453.17134"	"453.171343"	"150"	""			
"453.225765"	"453.225772"	"370"	""			
"453.24307"	"453.243074"	"46"	""			
"453.3240"	"453.324848"	"590"	""			
"453.330419"	"453.330417"	"860"	""			
"453.411975"	"453.411972"	"680"	""			
"453.5708"	"453.570089"	"23"	""			
"453.64264"	"453.642574"	"20"	""			
"453.70717"	"453.707123"	"180"	""			
"453.71851"	"453.718655"	"19"	""			
"453.8182"	"453.818614"	"11"	""			
"453.88403"	"453.883957"	"18"	""			
"454.0087"	"454.009313"	"47"	""			
"454.04061"	"454.040615"	"140"	""			
"454.12056"	"454.120577"	"57"	""			
"454.16155"	"454.161576"	"24"	""			
"454.24282"	"454.242874"	"12"	""			
"454.32087"	"454.320844"	"58"	""			
"454.451414"	"454.451410"	"450"	""			
"454.48982"	"454.489830"	"110"	""			
"454.5270"	"454.526710"	"23"	""			
"454.53498"	"454.534981"	"18"	""			
"454.5824"	"454.582354"	"23"	""			
"455.03760"	"455.03771"	"16"	""			
"455.0429"	"455.042641"	"23"	""			
"455.1205"	"455.120630"	"11"	""			
"455.15414"	"455.154007"	"27"	""			
"455.2359"	"455.235897"	"23"	""			
"455.30285"	"455.302867"	"63"	""			
"455.3118"	"455.31108"	"23"	""			
"455.3162"	"455.316391"	"23"	""			
"455.38376"	"455.383759"	"77"	""			
"455.40832"	"455.408346"	"17"	""			
"455.4565"	"455.456414"	"35"	""			
"455.4657"	"455.465428"	"23"	""			
"455.47926"	"455.479155"	"14"	""			
"455.50622"	"455.506234"	"20"	""			
"455.68075"	"455.680737"	"12"	""			
"455.80285"	"455.802821"	"25"	""			
"456.03946"	"456.039443"	"43"	""			
"456.2439"	"456.243861"	"35"	""			
"456.25632"	"456.256392"	"7"	""			
"456.26321"	"456.262630"	"11"	""			
"456.32177"	"456.321754"	"130"	""			
"456.329154"	"456.329144"	"340"	""			
"456.36226"	"456.362180"	"77"	""			
"456.3727"	"456.373068"	"36"	""			
"456.41782"	"456.417813"	"140"	""			
"456.6247"	"456.62446"	"24"	""			
"456.6282"	"456.627841"	"12"	""			
"456.664967"	"456.664942"	"340"	""			
"456.8236"	"456.823556"	"24"	""			
"456.90310"	"456.90309"	"110"	""			
"456.93554"	"456.934733"	"11"	""			
"456.95718"	"456.95736"	"35*"	""			
"456.9812"	"456.980944"	"24"	""			
"457.0614"	"457.060883"	"24"	""			
"457.2935"	"457.293302"	"12"	""			
"457.370378"	"457.370374"	"330"	""			
"457.52338"	"457.523329"	"130"	""			
"457.54258"	"457.542596"	"100"	""			
"457.8995"	"457.898863"	"37"	""			
"457.92918"	"457.929207"	"46"	""			
"458.0758"	"458.075743"	"24"	""			
"458.12297"	"458.123021"	"69"	""			
"458.15820"	"458.158194"	"130"	""			
"458.1815"	"458.18218"	"12"	""			
"458.24343"	"458.243283"	"22"	""			
"458.27788"	"458.277718"	"12"	""			
"458.36544"	"458.365437"	"70"	""			
"458.4159"	"458.415254"	"12"	""			
"458.43670"	"458.436705"	"170"	""			
"458.6061"	"458.605678"	"630"	""			
"458.62723"	"458.627222"	"61"	""			
"458.66206"	"458.662039"	"38"	""			
"458.72080"	"458.720821"	"25"	""			
"458.77559"	"458.775651"	"59"	""			
"458.82252"	"458.822517"	"130"	""			
"458.91222"	"458.912216"	"260"	""			
"458.9445"	"458.944044"	"12"	""			
"458.96709"	"458.967093"	"170"	""			
"458.98362"	"458.983623"	"20"	""			
"459.2781"	"459.27815"	"100"	""			
"459.32812"	"459.328136"	"54"	""			
"459.35134"	"459.35128"	"15*"	""			
"459.35474"	"459.354726"	"33"	""			
"459.39793"	"459.397957"	"20"	""			
"459.4749"	"459.474767"	"12"	""			
"459.6937"	"459.693326"	"12"	""			
"459.7357"	"459.735381"	"12"	""			
"459.7915"	"459.79124"	"13"	""			
"459.80545"	"459.805685"	"9"	""			
"459.93538"	"459.935298"	"34"	""			
"459.9519"	"459.952236"	"7"	""			
"460.1952"	"460.195476"	"26"	""			
"460.28862"	"460.288622"	"270"	""			
"460.3907"	"460.391320"	"26"	""			
"460.4160"	"460.415556"	"26"	""			
"460.46530"	"460.465254"	"35"	""			
"460.5232"	"460.522880"	"26"	""			
"460.6299"	"460.629951"	"26"	""			
"460.65021"	"460.650209"	"150"	""			
"460.937069"	"460.937076"	"310"	""			
"461.185971"	"461.185968"	"590"	""			
"461.2168"	"461.216878"	"26"	""			
"461.3263"	"461.326362"	"26"	""			
"461.34671"	"461.346714"	"21"	""			
"461.3762"	"461.375955"	"26"	""			
"461.38755"	"461.387606"	"30"	""			
"461.39786"	"461.397813"	"26"	""			
"461.947939"	"461.947938"	"660"	""			
"461.95615"	"461.956090"	"190"	""			
"462.07258"	"462.072592"	"18"	""			
"462.28537"	"462.285625"	"9"	""			
"462.33966"	"462.339700"	"20"	""			
"462.38911"	"462.389072"	"73*"	""			
"462.38911"	"462.389252"	"73*"	""			
"462.41365"	"462.413636"	"99"	""			
"462.46776"	"462.46771"	"110*"	""			
"462.50538"	"462.505385"	"100"	""			
"462.6133"	"462.613370"	"26"	""			
